Date,Year,Month,Month_Name,Day,Day_Name,Day_Of_Week,Day_Type,Is_Weekend,Is_Public_Holiday,Season,Quarter,Region,Hospital,ED_Trolleys,Ward_Trolleys,Total_Trolleys,Surge_Capacity,ED_Occupancy_Pct,Delayed_Transfers,Total_Waiting_24hr,Over75_Waiting_24hr,Precipitation,Precipitation_Category
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,13,0.0,2,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,0,,4,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,0,,11,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,6,0,6,0,,22,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,0,0,0,0,,13,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,0,,21,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,4,0,4,11,36.4,9,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE Mid West,UH Limerick,11,22,33,17,64.7,10,6,6,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE South West,Cork University Hospital,8,0,8,9,88.9,40,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE South West,Mercy University Hospital,9,0,9,6,150.0,12,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE South West,UH Kerry,13,0,13,10,130.0,15,5,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,2,3,5,0,,23,3,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE West & North West,Mayo University Hospital,7,4,11,0,,14,1,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,1,0,1,0,,2,0,0,59.84,Low (50-100mm)
2024-07-27,2024,7,July,27,Saturday,5,Weekend,1,0,Summer,Q3,HSE West & North West,Sligo University Hospital,11,15,26,12,91.7,29,9,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,0,,0,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,1,0,1,0,,3,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,2,0,2,4,50.0,0,1,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,6,0,6,6,100.0,6,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,10,0.0,9,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,3,4,7,5,60.0,10,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,18,0,18,14,128.6,35,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,24,0,24,16,150.0,16,1,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,0,0,0,6,0.0,0,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,0,0,0,0,,12,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,0,,4,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,0,,11,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,10,0,10,50,20.0,22,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,0,0,0,0,,13,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,0,,21,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,3,2,5,13,23.1,9,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE Mid West,UH Limerick,13,34,47,36,36.1,10,14,2,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE South West,Cork University Hospital,11,2,13,18,61.1,40,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE South West,Mercy University Hospital,10,0,10,7,142.9,12,1,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE South West,UH Kerry,9,0,9,8,112.5,15,2,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,2,5,7,0,,23,4,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE West & North West,Mayo University Hospital,8,10,18,6,133.3,14,9,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,0,0,0,0,,2,0,0,59.84,Low (50-100mm)
2024-07-28,2024,7,July,28,Sunday,6,Weekend,1,0,Summer,Q3,HSE West & North West,Sligo University Hospital,7,18,25,12,58.3,29,12,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Tallaght,1,0,1,0,,0,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,1,0,1,0,,3,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,6,0,6,6,100.0,0,2,1,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,2,0,2,6,33.3,6,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,16,0.0,9,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,13,4,17,12,108.3,10,1,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,22,0,22,8,275.0,35,8,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,20,0,20,19,105.3,16,8,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,1,0,1,6,16.7,0,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,13,0,13,8,162.5,12,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady of Lourdes Hospital,19,0,19,20,95.0,2,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,2,0,2,3,66.7,4,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,22,0.0,11,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,14,0,14,50,28.0,22,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,0,0,0,1,0.0,13,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,14,0.0,21,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,2,7,9,15,13.3,9,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE Mid West,UH Limerick,27,36,63,34,79.4,10,28,19,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE South West,Cork University Hospital,14,5,19,22,63.6,40,2,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE South West,Mercy University Hospital,6,0,6,6,100.0,12,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE South West,UH Kerry,7,0,7,10,70.0,14,1,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,10,3,13,6,166.7,23,3,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE West & North West,Mayo University Hospital,8,13,21,12,66.7,14,11,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,1,0,1,0,,2,0,0,59.84,Low (50-100mm)
2024-07-29,2024,7,July,29,Monday,0,Weekday,0,0,Summer,Q3,HSE West & North West,Sligo University Hospital,11,19,30,17,64.7,29,17,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,0,,0,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,2,0,2,0,,3,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,5,0,5,7,71.4,0,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,2,0,2,0,,6,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,19,0.0,9,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,8,4,12,10,80.0,10,2,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,26,0,26,10,260.0,28,2,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,20,0,20,19,105.3,17,6,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,6,0,6,9,66.7,0,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,13,0,13,8,162.5,11,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,8,0,8,9,88.9,3,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,27,0.0,10,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,15,0,15,50,30.0,22,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,0,0,0,0,,13,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,13,0.0,16,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,15,10,25,16,93.8,10,3,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE Mid West,UH Limerick,24,38,62,35,68.6,12,14,8,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE South West,Cork University Hospital,15,9,24,23,65.2,40,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE South West,Mercy University Hospital,4,0,4,7,57.1,14,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE South West,UH Kerry,2,0,2,10,20.0,15,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,6,4,10,6,100.0,20,2,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE West & North West,Mayo University Hospital,5,14,19,12,41.7,13,7,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,1,0,1,0,,2,0,0,59.84,Low (50-100mm)
2024-07-30,2024,7,July,30,Tuesday,1,Weekday,0,0,Summer,Q3,HSE West & North West,Sligo University Hospital,8,19,27,12,66.7,33,11,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Tallaght,0,0,0,0,,0,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,7,0,7,7,100.0,0,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,4,0,4,0,,7,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,16,0.0,9,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,10,4,14,7,142.9,9,2,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,20,0,20,10,200.0,31,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,25,0,25,19,131.6,16,3,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,19,0,19,2,950.0,0,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,10,0,10,8,125.0,11,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady of Lourdes Hospital,21,0,21,25,84.0,1,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,5,0,5,11,45.5,2,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,24,0,24,50,48.0,21,2,1,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,16,0.0,13,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,6,9,15,24,25.0,9,8,1,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE Mid West,UH Limerick,25,34,59,32,78.1,12,15,8,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE South West,Cork University Hospital,15,1,16,24,62.5,35,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE South West,Mercy University Hospital,13,0,13,7,185.7,16,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE South West,UH Kerry,5,0,5,8,62.5,20,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,10,8,18,9,111.1,23,5,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE West & North West,Mayo University Hospital,0,8,8,3,0.0,10,5,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,2,0,2,2,100.0,2,0,0,59.84,Low (50-100mm)
2024-07-31,2024,7,July,31,Wednesday,2,Weekday,0,0,Summer,Q3,HSE West & North West,Sligo University Hospital,7,17,24,12,58.3,31,10,0,59.84,Low (50-100mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,2,0,2,0,,3,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,1,0,1,7,14.3,0,1,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,7,0,7,9,77.8,7,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,9,0.0,9,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,13,4,17,6,216.7,10,1,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,19,0,19,9,211.1,30,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,16,0,16,20,80.0,15,3,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,11,0,11,10,110.0,0,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,8,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Mater Misericordiae University Hospital,0,0,0,0,,8,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady of Lourdes Hospital,11,0,11,24,45.8,1,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Our Lady's Hospital Navan,2,0,2,8,25.0,1,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St Luke's General Hospital Kilkenny,0,0,0,0,,9,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,St. Vincent's University Hospital,22,0,22,50,44.0,20,5,1,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Tipperary University Hospital,1,0,1,0,,11,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,UH Waterford,0,0,0,5,0.0,12,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Dublin & South East,Wexford General Hospital,3,5,8,15,20.0,7,2,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE Mid West,UH Limerick,15,34,49,38,39.5,11,5,3,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE South West,Cork University Hospital,18,3,21,22,81.8,35,1,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE South West,Mercy University Hospital,10,0,10,7,142.9,14,2,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE South West,UH Kerry,5,0,5,7,71.4,22,1,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE West & North West,Letterkenny University Hospital,5,7,12,0,,28,6,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE West & North West,Mayo University Hospital,2,4,6,0,,9,2,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE West & North West,Portiuncula University Hospital,3,0,3,0,,2,0,0,107.63,Moderate (100-150mm)
2024-08-01,2024,8,August,1,Thursday,3,Weekday,0,0,Summer,Q3,HSE West & North West,Sligo University Hospital,3,11,14,12,25.0,28,6,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Tallaght,1,0,1,0,,0,0,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,CHI at Temple Street,0,0,0,0,,3,0,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Mullingar,2,0,2,0,,0,0,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Portlaoise,5,0,5,7,71.4,7,0,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,MRH Tullamore,0,0,0,6,0.0,9,0,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Naas General Hospital,12,4,16,4,300.0,9,1,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,St. James's Hospital,10,0,10,14,71.4,31,0,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & Midlands,Tallaght University Hospital,10,0,10,19,52.6,16,1,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Cavan General Hospital,10,0,10,9,111.1,0,0,0,107.63,Moderate (100-150mm)
2024-08-02,2024,8,August,2,Friday,4,Weekday,0,0,Summer,Q3,HSE Dublin & North East,Connolly Hospital,0,0,0,0,,6,0,0,107.63,Moderate (100-150mm)
